"n_pubs","A0","Ap","pct_slower","qos"
1,77.1013976903467,0.00123442243661315,0,0
2,79.6189606745118,0.00132333710704727,7.2029370008921,0
4,88.0097416343021,0.00150782225499818,22.1479949064402,0
8,90.6322396359313,0.00186215903952791,50.8526566186749,0
16,36.2079062216009,0.00434449925885858,251.945908466998,0
32,-21.8304171199434,0.0135498912046084,997.670522077102,0
64,-569.099084815706,0.148782806295018,11952.827450482,0
128,165.253241184114,0.0881134580910467,7038.03115348433,0
